Duration;Action;Controller;IP;Created;Exception;StartDate;StartTime;EndDate;EndTime;Operation;Success
641;questionnaires;patient;10.0.250.126;2013-12-12 10:49:35.6970000;0;2013-12-12 10:49:35.6970000;1386841775696;2013-12-12 10:49:36.3370000;1386841776337;NULL;1
593;questionnaires;patient;131.165.102.230;2013-12-12 10:50:16.6800000;0;2013-12-12 10:50:16.6800000;1386841816681;2013-12-12 10:50:17.2730000;1386841817274;NULL;1
438;questionnaires;patient;10.0.250.126;2013-12-12 10:50:26.0700000;0;2013-12-12 10:50:26.0700000;1386841826071;2013-12-12 10:50:26.5100000;1386841826509;NULL;1
531;questionnaires;patient;131.165.102.230;2013-12-12 10:51:24.8070000;0;2013-12-12 10:51:24.8070000;1386841884806;2013-12-12 10:51:25.3370000;1386841885337;NULL;1
203;questionnaires;patient;10.0.250.126;2013-12-12 10:54:10.3670000;0;2013-12-12 10:54:10.3670000;1386842050368;2013-12-12 10:54:10.5700000;1386842050571;NULL;1
329;questionnaires;patient;62.242.1.150;2013-12-12 10:56:24.7270000;0;2013-12-12 10:56:24.7270000;1386842184727;2013-12-12 10:56:25.0570000;1386842185056;NULL;1
313;questionnaires;patient;62.242.1.150;2013-12-12 10:56:27.4170000;0;2013-12-12 10:56:27.4000000;1386842187399;2013-12-12 10:56:27.7130000;1386842187712;NULL;1
1266;questionnaires;patient;131.165.102.230;2013-12-12 10:56:31.1500000;0;2013-12-12 10:56:31.1500000;1386842191149;2013-12-12 10:56:32.4170000;1386842192415;NULL;1
813;questionnaires;patient;62.242.1.150;2013-12-12 10:57:14.8670000;0;2013-12-12 10:57:14.8670000;1386842234868;2013-12-12 10:57:15.6800000;1386842235681;NULL;1
625;questionnaires;patient;62.242.1.150;2013-12-12 10:58:46.5400000;0;2013-12-12 10:58:46.5400000;1386842326540;2013-12-12 10:58:47.1670000;1386842327165;NULL;1
375;questionnaires;patient;62.242.1.150;2013-12-12 10:59:15.9770000;0;2013-12-12 10:59:15.9770000;1386842355977;2013-12-12 10:59:16.3530000;1386842356352;NULL;1
125;questionnaires;patient;62.242.1.150;2013-12-12 11:03:38.2600000;0;2013-12-12 11:03:38.2600000;1386842618259;2013-12-12 11:03:38.3830000;1386842618384;NULL;1
1203;questionnaires;patient;131.165.102.230;2013-12-12 11:04:21.6970000;0;2013-12-12 11:04:21.6970000;1386842661696;2013-12-12 11:04:22.9000000;1386842662899;NULL;1
1922;questionnaires;patient;131.165.102.230;2013-12-12 11:04:46.6970000;0;2013-12-12 11:04:46.6970000;1386842686696;2013-12-12 11:04:48.6170000;1386842688618;NULL;1
937;questionnaires;patient;194.239.195.65;2013-12-12 11:05:13.4170000;0;2013-12-12 11:05:13.4170000;1386842713415;2013-12-12 11:05:14.3530000;1386842714352;NULL;1
297;questionnaires;patient;194.239.195.65;2013-12-12 11:05:14.8830000;0;2013-12-12 11:05:14.8830000;1386842714884;2013-12-12 11:05:15.1800000;1386842715181;NULL;1
1094;questionnaires;patient;131.165.102.230;2013-12-12 11:05:29.5870000;0;2013-12-12 11:05:29.5870000;1386842729587;2013-12-12 11:05:30.6800000;1386842730681;NULL;1
1219;questionnaires;patient;131.165.102.230;2013-12-12 11:07:26.4770000;0;2013-12-12 11:07:26.4770000;1386842846477;2013-12-12 11:07:27.6970000;1386842847696;NULL;1
922;questionnaires;patient;131.165.102.230;2013-12-12 11:16:45.1030000;0;2013-12-12 11:16:45.1030000;1386843405102;2013-12-12 11:16:46.0230000;1386843406024;NULL;1
1234;questionnaires;patient;10.0.250.126;2013-12-12 11:18:04.1500000;0;2013-12-12 11:18:04.1330000;1386843484134;2013-12-12 11:18:05.3670000;1386843485368;NULL;1
625;questionnaires;patient;10.0.250.126;2013-12-12 11:18:05.8530000;0;2013-12-12 11:18:05.8530000;1386843485852;2013-12-12 11:18:06.4770000;1386843486477;NULL;1
578;questionnaires;patient;10.0.250.126;2013-12-12 11:18:52.7730000;0;2013-12-12 11:18:52.7730000;1386843532774;2013-12-12 11:18:53.3530000;1386843533352;NULL;1
828;questionnaires;patient;131.165.102.230;2013-12-12 11:20:17.3830000;0;2013-12-12 11:20:17.3830000;1386843617384;2013-12-12 11:20:18.2130000;1386843618212;NULL;1
1094;questionnaires;patient;131.165.102.230;2013-12-12 11:20:36.2430000;0;2013-12-12 11:20:36.2430000;1386843636243;2013-12-12 11:20:37.3370000;1386843637337;NULL;1
672;questionnaires;patient;62.242.1.150;2013-12-12 11:21:55.8830000;0;2013-12-12 11:21:55.8830000;1386843715884;2013-12-12 11:21:56.5570000;1386843716556;NULL;1
797;questionnaires;patient;131.165.102.230;2013-12-12 11:21:56.9170000;0;2013-12-12 11:21:56.9170000;1386843716915;2013-12-12 11:21:57.7130000;1386843717712;NULL;1
656;questionnaires;patient;62.242.1.150;2013-12-12 11:21:59.2600000;0;2013-12-12 11:21:59.2600000;1386843719259;2013-12-12 11:21:59.9170000;1386843719915;NULL;1
922;questionnaires;patient;131.165.102.230;2013-12-12 11:24:33.3830000;0;2013-12-12 11:24:33.3670000;1386843873368;2013-12-12 11:24:34.2900000;1386843874290;NULL;1
937;questionnaires;patient;62.242.1.150;2013-12-12 11:24:49.5400000;0;2013-12-12 11:24:49.5400000;1386843889540;2013-12-12 11:24:50.4770000;1386843890477;NULL;1
1062;questionnaires;patient;62.242.1.150;2013-12-12 11:25:06.9170000;0;2013-12-12 11:25:06.9170000;1386843906915;2013-12-12 11:25:07.9770000;1386843907977;NULL;1
406;questionnaires;patient;131.165.102.230;2013-12-12 11:26:18.3370000;0;2013-12-12 11:26:18.3370000;1386843978337;2013-12-12 11:26:18.7430000;1386843978743;NULL;1
344;questionnaires;patient;131.165.102.230;2013-12-12 11:26:35.7430000;0;2013-12-12 11:26:35.7430000;1386843995743;2013-12-12 11:26:36.0870000;1386843996087;NULL;1
891;questionnaires;patient;62.242.1.150;2013-12-12 11:26:41.1970000;0;2013-12-12 11:26:41.1970000;1386844001196;2013-12-12 11:26:42.0870000;1386844002087;NULL;1
906;questionnaires;patient;62.242.1.150;2013-12-12 11:26:51.2430000;0;2013-12-12 11:26:51.2430000;1386844011243;2013-12-12 11:26:52.1500000;1386844012149;NULL;1
344;questionnaires;patient;131.165.102.230;2013-12-12 11:26:57.1170000;0;2013-12-12 11:26:57.1170000;1386844017118;2013-12-12 11:26:57.4630000;1386844017462;NULL;1
750;questionnaires;patient;62.242.1.150;2013-12-12 11:27:05.5700000;0;2013-12-12 11:27:05.5700000;1386844025571;2013-12-12 11:27:06.3200000;1386844026321;NULL;1
640;questionnaires;patient;62.242.1.150;2013-12-12 11:27:26.7130000;0;2013-12-12 11:27:26.7130000;1386844046712;2013-12-12 11:27:27.3530000;1386844047352;NULL;1
1000;questionnaires;patient;62.242.1.150;2013-12-12 11:27:42.6030000;0;2013-12-12 11:27:42.6030000;1386844062602;2013-12-12 11:27:43.6030000;1386844063602;NULL;1
718;questionnaires;patient;62.242.1.150;2013-12-12 11:28:01.0100000;0;2013-12-12 11:28:01.0100000;1386844081009;2013-12-12 11:28:01.7270000;1386844081727;NULL;1
860;questionnaires;patient;62.242.1.150;2013-12-12 11:30:46.5230000;0;2013-12-12 11:30:46.5230000;1386844246524;2013-12-12 11:30:47.3830000;1386844247384;NULL;1
484;questionnaires;patient;62.242.1.150;2013-12-12 11:31:24.6330000;0;2013-12-12 11:31:24.6330000;1386844284634;2013-12-12 11:31:25.1170000;1386844285118;NULL;1
313;questionnaires;patient;62.242.1.150;2013-12-12 11:32:05.7730000;0;2013-12-12 11:32:05.7730000;1386844325774;2013-12-12 11:32:06.0870000;1386844326087;NULL;1
313;questionnaires;patient;62.242.1.150;2013-12-12 11:32:13.7430000;0;2013-12-12 11:32:13.7270000;1386844333727;2013-12-12 11:32:14.0400000;1386844334040;NULL;1
313;questionnaires;patient;62.242.1.150;2013-12-12 11:32:20.8530000;0;2013-12-12 11:32:20.8530000;1386844340852;2013-12-12 11:32:21.1670000;1386844341165;NULL;1
296;questionnaires;patient;62.242.1.150;2013-12-12 11:32:29.0570000;0;2013-12-12 11:32:29.0570000;1386844349056;2013-12-12 11:32:29.3530000;1386844349352;NULL;1
704;questionnaires;patient;212.98.82.162;2013-12-12 11:32:47.2270000;0;2013-12-12 11:32:47.2270000;1386844367227;2013-12-12 11:32:47.9300000;1386844367931;NULL;1
1234;questionnaires;patient;131.165.102.230;2013-12-12 11:33:41.6670000;0;2013-12-12 11:33:41.6670000;1386844421665;2013-12-12 11:33:42.9000000;1386844422899;NULL;1
578;questionnaires;patient;62.242.1.150;2013-12-12 11:36:54.1500000;0;2013-12-12 11:36:54.1500000;1386844614149;2013-12-12 11:36:54.7270000;1386844614727;NULL;1
657;questionnaires;patient;62.242.1.150;2013-12-12 11:37:57.6500000;0;2013-12-12 11:37:57.6500000;1386844677649;2013-12-12 11:37:58.3070000;1386844678306;NULL;1
578;questionnaires;patient;62.242.1.150;2013-12-12 11:38:16.1800000;0;2013-12-12 11:38:16.1800000;1386844696181;2013-12-12 11:38:16.7600000;1386844696759;NULL;1
1016;questionnaires;patient;62.242.1.150;2013-12-12 11:38:22.7430000;0;2013-12-12 11:38:22.7430000;1386844702743;2013-12-12 11:38:23.7600000;1386844703759;NULL;1
546;questionnaires;patient;62.242.1.150;2013-12-12 11:38:30.5570000;0;2013-12-12 11:38:30.5570000;1386844710556;2013-12-12 11:38:31.1030000;1386844711102;NULL;1
672;questionnaires;patient;62.242.1.150;2013-12-12 11:40:44.4000000;0;2013-12-12 11:40:44.4000000;1386844844399;2013-12-12 11:40:45.0700000;1386844845071;NULL;1
860;questionnaires;patient;62.242.1.150;2013-12-12 11:41:50.9770000;0;2013-12-12 11:41:50.9770000;1386844910977;2013-12-12 11:41:51.8370000;1386844911837;NULL;1
641;questionnaires;patient;62.242.1.150;2013-12-12 11:42:04.9000000;0;2013-12-12 11:42:04.9000000;1386844924899;2013-12-12 11:42:05.5400000;1386844925540;NULL;1
1063;questionnaires;patient;62.242.1.150;2013-12-12 11:42:11.9930000;0;2013-12-12 11:42:11.9930000;1386844931993;2013-12-12 11:42:13.0570000;1386844933056;NULL;1
672;questionnaires;patient;62.242.1.150;2013-12-12 11:42:20.8670000;0;2013-12-12 11:42:20.8670000;1386844940868;2013-12-12 11:42:21.5400000;1386844941540;NULL;1
656;questionnaires;patient;62.242.1.150;2013-12-12 11:42:28.5100000;0;2013-12-12 11:42:28.5100000;1386844948509;2013-12-12 11:42:29.1670000;1386844949165;NULL;1
813;questionnaires;patient;62.242.1.150;2013-12-12 11:42:40.8670000;0;2013-12-12 11:42:40.8670000;1386844960868;2013-12-12 11:42:41.6800000;1386844961681;NULL;1
828;questionnaires;patient;62.242.1.150;2013-12-12 11:42:54.0230000;0;2013-12-12 11:42:54.0230000;1386844974024;2013-12-12 11:42:54.8530000;1386844974852;NULL;1
594;questionnaires;patient;62.242.1.150;2013-12-12 11:43:53.2130000;0;2013-12-12 11:43:53.2130000;1386845033212;2013-12-12 11:43:53.8070000;1386845033806;NULL;1
781;questionnaires;patient;62.242.1.150;2013-12-12 11:46:10.6330000;0;2013-12-12 11:46:10.6330000;1386845170634;2013-12-12 11:46:11.4170000;1386845171415;NULL;1
625;questionnaires;patient;212.98.82.162;2013-12-12 11:46:28.4930000;0;2013-12-12 11:46:28.4930000;1386845188493;2013-12-12 11:46:29.1170000;1386845189118;NULL;1
969;questionnaires;patient;212.98.82.162;2013-12-12 11:46:31.2270000;0;2013-12-12 11:46:31.2270000;1386845191227;2013-12-12 11:46:32.1970000;1386845192196;NULL;1
610;questionnaires;patient;62.242.1.150;2013-12-12 11:48:29.6970000;0;2013-12-12 11:48:29.6970000;1386845309696;2013-12-12 11:48:30.3070000;1386845310306;NULL;1
562;questionnaires;patient;62.242.1.150;2013-12-12 11:48:42.3830000;0;2013-12-12 11:48:42.3830000;1386845322384;2013-12-12 11:48:42.9470000;1386845322946;NULL;1
719;questionnaires;patient;62.242.1.150;2013-12-12 11:48:52.8530000;0;2013-12-12 11:48:52.8530000;1386845332852;2013-12-12 11:48:53.5700000;1386845333571;NULL;1
578;questionnaires;patient;62.242.1.150;2013-12-12 11:49:02.0870000;0;2013-12-12 11:49:02.0870000;1386845342087;2013-12-12 11:49:02.6670000;1386845342665;NULL;1
578;questionnaires;patient;212.98.82.162;2013-12-12 11:49:09.5100000;0;2013-12-12 11:49:09.5100000;1386845349509;2013-12-12 11:49:10.0870000;1386845350087;NULL;1
781;questionnaires;patient;62.242.1.150;2013-12-12 11:50:16.2130000;0;2013-12-12 11:50:16.2130000;1386845416212;2013-12-12 11:50:16.9930000;1386845416993;NULL;1
890;questionnaires;patient;62.242.1.150;2013-12-12 11:53:09.4630000;0;2013-12-12 11:53:09.4630000;1386845589462;2013-12-12 11:53:10.3530000;1386845590352;NULL;1
578;questionnaires;patient;62.242.1.150;2013-12-12 11:53:42.2130000;0;2013-12-12 11:53:42.2130000;1386845622212;2013-12-12 11:53:42.7900000;1386845622790;NULL;1
734;questionnaires;patient;62.242.1.150;2013-12-12 11:53:48.7600000;0;2013-12-12 11:53:48.7600000;1386845628759;2013-12-12 11:53:49.4930000;1386845629493;NULL;1
594;questionnaires;patient;62.242.1.150;2013-12-12 11:53:56.3530000;0;2013-12-12 11:53:56.3530000;1386845636352;2013-12-12 11:53:56.9470000;1386845636946;NULL;1
1172;questionnaires;patient;62.242.1.150;2013-12-12 11:54:03.7900000;0;2013-12-12 11:54:03.7900000;1386845643790;2013-12-12 11:54:04.9630000;1386845644962;NULL;1
641;questionnaires;patient;62.242.1.150;2013-12-12 11:54:16.1970000;0;2013-12-12 11:54:16.1970000;1386845656196;2013-12-12 11:54:16.8370000;1386845656837;NULL;1
938;questionnaires;patient;62.242.1.150;2013-12-12 11:54:31.3670000;0;2013-12-12 11:54:31.3670000;1386845671368;2013-12-12 11:54:32.3070000;1386845672306;NULL;1
641;questionnaires;patient;62.242.1.150;2013-12-12 11:54:54.6030000;0;2013-12-12 11:54:54.6030000;1386845694602;2013-12-12 11:54:55.2430000;1386845695243;NULL;1
328;questionnaires;patient;62.242.1.150;2013-12-12 11:55:56.6800000;0;2013-12-12 11:55:56.6800000;1386845756681;2013-12-12 11:55:57.0100000;1386845757009;NULL;1
312;questionnaires;patient;62.242.1.150;2013-12-12 11:57:29.2900000;0;2013-12-12 11:57:29.2900000;1386845849290;2013-12-12 11:57:29.6030000;1386845849602;NULL;1
328;questionnaires;patient;62.242.1.150;2013-12-12 11:57:40.3200000;0;2013-12-12 11:57:40.3200000;1386845860321;2013-12-12 11:57:40.6500000;1386845860649;NULL;1
438;questionnaires;patient;62.242.1.150;2013-12-12 11:57:49.0700000;0;2013-12-12 11:57:49.0700000;1386845869071;2013-12-12 11:57:49.5100000;1386845869509;NULL;1
344;questionnaires;patient;62.242.1.150;2013-12-12 11:57:57.8200000;0;2013-12-12 11:57:57.8200000;1386845877821;2013-12-12 11:57:58.1670000;1386845878165;NULL;1
360;questionnaires;patient;62.242.1.150;2013-12-12 11:58:04.9000000;0;2013-12-12 11:58:04.9000000;1386845884899;2013-12-12 11:58:05.2600000;1386845885259;NULL;1
516;questionnaires;patient;62.242.1.150;2013-12-12 11:58:15.2270000;0;2013-12-12 11:58:15.2270000;1386845895227;2013-12-12 11:58:15.7430000;1386845895743;NULL;1
312;questionnaires;patient;62.242.1.150;2013-12-12 11:58:26.3070000;0;2013-12-12 11:58:26.3070000;1386845906306;2013-12-12 11:58:26.6170000;1386845906618;NULL;1
875;questionnaires;patient;62.242.1.150;2013-12-12 11:58:54.1030000;0;2013-12-12 11:58:54.0870000;1386845934087;2013-12-12 11:58:54.9630000;1386845934962;NULL;1
703;questionnaires;patient;212.98.82.162;2013-12-12 11:59:06.0230000;0;2013-12-12 11:59:06.0230000;1386845946024;2013-12-12 11:59:06.7270000;1386845946727;NULL;1
797;questionnaires;patient;62.242.1.150;2013-12-12 11:59:27.1500000;0;2013-12-12 11:59:27.1500000;1386845967149;2013-12-12 11:59:27.9470000;1386845967946;NULL;1
812;questionnaires;patient;62.242.1.150;2013-12-12 11:59:39.2600000;0;2013-12-12 11:59:39.2600000;1386845979259;2013-12-12 11:59:40.0700000;1386845980071;NULL;1
1047;questionnaires;patient;62.242.1.150;2013-12-12 11:59:48.4170000;0;2013-12-12 11:59:48.4170000;1386845988415;2013-12-12 11:59:49.4630000;1386845989462;NULL;1
891;questionnaires;patient;62.242.1.150;2013-12-12 11:59:56.7270000;0;2013-12-12 11:59:56.7270000;1386845996727;2013-12-12 11:59:57.6170000;1386845997618;NULL;1
1719;questionnaires;patient;62.242.1.150;2013-12-12 12:00:04.1500000;0;2013-12-12 12:00:04.1500000;1386846004149;2013-12-12 12:00:05.8670000;1386846005868;NULL;1
891;questionnaires;patient;62.242.1.150;2013-12-12 12:00:19.7900000;0;2013-12-12 12:00:19.7900000;1386846019790;2013-12-12 12:00:20.6800000;1386846020681;NULL;1
343;questionnaires;patient;194.239.195.65;2013-12-12 12:00:33.5570000;0;2013-12-12 12:00:33.5570000;1386846033556;2013-12-12 12:00:33.9000000;1386846033899;NULL;1
1000;questionnaires;patient;62.242.1.150;2013-12-12 12:00:35.2730000;0;2013-12-12 12:00:35.2730000;1386846035274;2013-12-12 12:00:36.2730000;1386846036274;NULL;1
953;questionnaires;patient;62.242.1.150;2013-12-12 12:01:54.7130000;0;2013-12-12 12:01:54.7130000;1386846114712;2013-12-12 12:01:55.6670000;1386846115665;NULL;1
562;questionnaires;patient;62.242.1.150;2013-12-12 12:02:13.2130000;0;2013-12-12 12:02:13.2130000;1386846133212;2013-12-12 12:02:13.7730000;1386846133774;NULL;1
1109;questionnaires;patient;62.242.1.150;2013-12-12 12:02:19.8830000;0;2013-12-12 12:02:19.8830000;1386846139884;2013-12-12 12:02:20.9930000;1386846140993;NULL;1
547;questionnaires;patient;62.242.1.150;2013-12-12 12:02:28.6170000;0;2013-12-12 12:02:28.6170000;1386846148618;2013-12-12 12:02:29.1670000;1386846149165;NULL;1
515;questionnaires;patient;62.242.1.150;2013-12-12 12:03:01.3070000;0;2013-12-12 12:03:01.3070000;1386846181306;2013-12-12 12:03:01.8200000;1386846181821;NULL;1
984;questionnaires;patient;62.242.1.150;2013-12-12 12:03:31.2430000;0;2013-12-12 12:03:31.2430000;1386846211243;2013-12-12 12:03:32.2270000;1386846212227;NULL;1
391;questionnaires;patient;194.239.195.65;2013-12-12 12:04:26.3200000;0;2013-12-12 12:04:26.3200000;1386846266321;2013-12-12 12:04:26.7130000;1386846266712;NULL;1
328;questionnaires;patient;194.239.195.65;2013-12-12 12:04:27.1330000;0;2013-12-12 12:04:27.1330000;1386846267134;2013-12-12 12:04:27.4630000;1386846267462;NULL;1
687;questionnaires;patient;62.242.1.150;2013-12-12 12:05:27.6330000;0;2013-12-12 12:05:27.6330000;1386846327634;2013-12-12 12:05:28.3200000;1386846328321;NULL;1
656;questionnaires;patient;62.242.1.150;2013-12-12 12:06:19.3200000;0;2013-12-12 12:06:19.3200000;1386846379321;2013-12-12 12:06:19.9770000;1386846379977;NULL;1
703;questionnaires;patient;62.242.1.150;2013-12-12 12:07:26.8070000;0;2013-12-12 12:07:26.8070000;1386846446806;2013-12-12 12:07:27.5100000;1386846447509;NULL;1
735;questionnaires;patient;62.242.1.150;2013-12-12 12:07:35.4470000;0;2013-12-12 12:07:35.4470000;1386846455446;2013-12-12 12:07:36.1800000;1386846456181;NULL;1
703;questionnaires;patient;62.242.1.150;2013-12-12 12:07:41.9930000;0;2013-12-12 12:07:41.9930000;1386846461993;2013-12-12 12:07:42.6970000;1386846462696;NULL;1
969;questionnaires;patient;62.242.1.150;2013-12-12 12:07:50.4300000;0;2013-12-12 12:07:50.4170000;1386846470415;2013-12-12 12:07:51.3830000;1386846471384;NULL;1
719;questionnaires;patient;62.242.1.150;2013-12-12 12:08:05.0400000;0;2013-12-12 12:08:05.0400000;1386846485040;2013-12-12 12:08:05.7600000;1386846485759;NULL;1
703;questionnaires;patient;62.242.1.150;2013-12-12 12:08:19.8670000;0;2013-12-12 12:08:19.8670000;1386846499868;2013-12-12 12:08:20.5700000;1386846500571;NULL;1
656;questionnaires;patient;62.242.1.150;2013-12-12 12:08:37.2900000;0;2013-12-12 12:08:37.2900000;1386846517290;2013-12-12 12:08:37.9470000;1386846517946;NULL;1
719;questionnaires;patient;62.242.1.150;2013-12-12 12:08:53.7900000;0;2013-12-12 12:08:53.7900000;1386846533790;2013-12-12 12:08:54.5100000;1386846534509;NULL;1
703;questionnaires;patient;62.242.1.150;2013-12-12 12:09:11.6500000;0;2013-12-12 12:09:11.6500000;1386846551649;2013-12-12 12:09:12.3530000;1386846552352;NULL;1
719;questionnaires;patient;62.242.1.150;2013-12-12 12:09:29.9170000;0;2013-12-12 12:09:29.9170000;1386846569915;2013-12-12 12:09:30.6330000;1386846570634;NULL;1
282;questionnaires;patient;62.242.1.150;2013-12-12 12:10:11.4770000;0;2013-12-12 12:10:11.4770000;1386846611477;2013-12-12 12:10:11.7600000;1386846611759;NULL;1
281;questionnaires;patient;62.242.1.150;2013-12-12 12:11:13.0700000;0;2013-12-12 12:11:13.0700000;1386846673071;2013-12-12 12:11:13.3530000;1386846673352;NULL;1
266;questionnaires;patient;62.242.1.150;2013-12-12 12:11:34.1170000;0;2013-12-12 12:11:34.1170000;1386846694118;2013-12-12 12:11:34.3830000;1386846694384;NULL;1
282;questionnaires;patient;62.242.1.150;2013-12-12 12:11:41.6170000;0;2013-12-12 12:11:41.6030000;1386846701602;2013-12-12 12:11:41.8830000;1386846701884;NULL;1
297;questionnaires;patient;62.242.1.150;2013-12-12 12:11:48.2270000;0;2013-12-12 12:11:48.2270000;1386846708227;2013-12-12 12:11:48.5230000;1386846708524;NULL;1
281;questionnaires;patient;62.242.1.150;2013-12-12 12:11:54.5700000;0;2013-12-12 12:11:54.5700000;1386846714571;2013-12-12 12:11:54.8530000;1386846714852;NULL;1
438;questionnaires;patient;62.242.1.150;2013-12-12 12:12:14.7430000;0;2013-12-12 12:12:14.7430000;1386846734743;2013-12-12 12:12:15.1800000;1386846735181;NULL;1
438;questionnaires;patient;62.242.1.150;2013-12-12 12:12:54.6170000;0;2013-12-12 12:12:54.6170000;1386846774618;2013-12-12 12:12:55.0570000;1386846775056;NULL;1
484;questionnaires;patient;62.242.1.150;2013-12-12 12:13:03.6330000;0;2013-12-12 12:13:03.6330000;1386846783634;2013-12-12 12:13:04.1170000;1386846784118;NULL;1
110;questionnaires;patient;62.242.1.150;2013-12-12 12:14:36.4630000;0;2013-12-12 12:14:36.4470000;1386846876446;2013-12-12 12:14:36.5570000;1386846876556;NULL;1
109;questionnaires;patient;62.242.1.150;2013-12-12 12:15:00.1330000;0;2013-12-12 12:15:00.1330000;1386846900134;2013-12-12 12:15:00.2430000;1386846900243;NULL;1
109;questionnaires;patient;62.242.1.150;2013-12-12 12:15:30.8670000;0;2013-12-12 12:15:30.8670000;1386846930868;2013-12-12 12:15:30.9770000;1386846930977;NULL;1
93;questionnaires;patient;62.242.1.150;2013-12-12 12:15:52.6800000;0;2013-12-12 12:15:52.6800000;1386846952681;2013-12-12 12:15:52.7730000;1386846952774;NULL;1
94;questionnaires;patient;62.242.1.150;2013-12-12 12:16:10.7270000;0;2013-12-12 12:16:10.7270000;1386846970727;2013-12-12 12:16:10.8200000;1386846970821;NULL;1
735;questionnaires;patient;194.239.195.65;2013-12-12 12:32:00.9470000;0;2013-12-12 12:32:00.9470000;1386847920946;2013-12-12 12:32:01.6800000;1386847921681;NULL;1
984;questionnaires;patient;131.165.102.230;2013-12-12 12:32:16.9300000;0;2013-12-12 12:32:16.9300000;1386847936931;2013-12-12 12:32:17.9170000;1386847937915;NULL;1
594;questionnaires;patient;131.165.102.230;2013-12-12 12:32:30.8530000;0;2013-12-12 12:32:30.8530000;1386847950852;2013-12-12 12:32:31.4470000;1386847951446;NULL;1
593;questionnaires;patient;131.165.102.230;2013-12-12 12:33:00.1800000;0;2013-12-12 12:33:00.1800000;1386847980181;2013-12-12 12:33:00.7730000;1386847980774;NULL;1
1156;questionnaires;patient;131.165.102.230;2013-12-12 12:33:59.9630000;0;2013-12-12 12:33:59.9630000;1386848039962;2013-12-12 12:34:01.1170000;1386848041118;NULL;1
578;questionnaires;patient;131.165.102.230;2013-12-12 12:35:13.3070000;0;2013-12-12 12:35:13.3070000;1386848113306;2013-12-12 12:35:13.8830000;1386848113884;NULL;1
734;questionnaires;patient;131.165.102.230;2013-12-12 12:35:41.3370000;0;2013-12-12 12:35:41.3370000;1386848141337;2013-12-12 12:35:42.0700000;1386848142071;NULL;1
453;questionnaires;patient;131.165.102.230;2013-12-12 12:36:11.9300000;0;2013-12-12 12:36:11.9300000;1386848171931;2013-12-12 12:36:12.3830000;1386848172384;NULL;1
844;questionnaires;patient;131.165.102.230;2013-12-12 12:36:39.9170000;0;2013-12-12 12:36:39.9170000;1386848199915;2013-12-12 12:36:40.7600000;1386848200759;NULL;1
1015;questionnaires;patient;131.165.102.230;2013-12-12 12:36:48.5100000;0;2013-12-12 12:36:48.5100000;1386848208509;2013-12-12 12:36:49.5230000;1386848209524;NULL;1
109;questionnaires;patient;131.165.102.230;2013-12-12 12:37:19.7130000;0;2013-12-12 12:37:19.7130000;1386848239712;2013-12-12 12:37:19.8200000;1386848239821;NULL;1
672;questionnaires;patient;131.165.102.230;2013-12-12 12:38:45.9630000;0;2013-12-12 12:38:45.9630000;1386848325962;2013-12-12 12:38:46.6330000;1386848326634;NULL;1
625;questionnaires;patient;131.165.102.230;2013-12-12 12:39:16.1800000;0;2013-12-12 12:39:16.1800000;1386848356181;2013-12-12 12:39:16.8070000;1386848356806;NULL;1
688;questionnaires;patient;131.165.102.90;2013-12-12 12:39:19.3670000;0;2013-12-12 12:39:19.3670000;1386848359368;2013-12-12 12:39:20.0570000;1386848360056;NULL;1
1421;questionnaires;patient;131.165.102.90;2013-12-12 12:39:23.4300000;0;2013-12-12 12:39:23.4300000;1386848363431;2013-12-12 12:39:24.8530000;1386848364852;NULL;1
750;questionnaires;patient;131.165.102.230;2013-12-12 12:39:24.3200000;0;2013-12-12 12:39:24.3200000;1386848364321;2013-12-12 12:39:25.0700000;1386848365071;NULL;1
515;questionnaires;patient;131.165.102.230;2013-12-12 12:39:37.9300000;0;2013-12-12 12:39:37.9300000;1386848377931;2013-12-12 12:39:38.4470000;1386848378446;NULL;1
1610;questionnaires;patient;131.165.102.90;2013-12-12 12:40:05.2730000;0;2013-12-12 12:40:05.2730000;1386848405274;2013-12-12 12:40:06.8830000;1386848406884;NULL;1
1156;questionnaires;patient;131.165.102.90;2013-12-12 12:40:26.1330000;0;2013-12-12 12:40:26.1330000;1386848426134;2013-12-12 12:40:27.2900000;1386848427290;NULL;1
1109;questionnaires;patient;131.165.102.90;2013-12-12 12:40:30.0570000;0;2013-12-12 12:40:30.0570000;1386848430056;2013-12-12 12:40:31.1670000;1386848431165;NULL;1
1360;questionnaires;patient;131.165.102.90;2013-12-12 12:40:44.8370000;0;2013-12-12 12:40:44.8200000;1386848444821;2013-12-12 12:40:46.1800000;1386848446181;NULL;1
1313;questionnaires;patient;131.165.102.90;2013-12-12 12:40:57.6970000;0;2013-12-12 12:40:57.6970000;1386848457696;2013-12-12 12:40:59.0100000;1386848459009;NULL;1
1735;questionnaires;patient;131.165.102.90;2013-12-12 12:41:03.9770000;0;2013-12-12 12:41:03.9770000;1386848463977;2013-12-12 12:41:05.7130000;1386848465712;NULL;1
1250;questionnaires;patient;131.165.102.90;2013-12-12 12:41:13.8830000;0;2013-12-12 12:41:13.8830000;1386848473884;2013-12-12 12:41:15.1330000;1386848475134;NULL;1
